Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO region
Henan,China,37.8957,114.9042,2020-04-18,1276,22,0,1254,WPRO
Hong Kong,China,22.3,114.2,2020-04-18,1024,4,568,452,WPRO
Hubei,China,30.9756,112.2707,2020-04-18,68128,4512,63494,122,WPRO
Hunan,China,27.6104,111.7088,2020-04-18,1019,4,1015,0,WPRO
Inner Mongolia,China,44.0935,113.9448,2020-04-18,193,1,104,88,WPRO
Jiangsu,China,32.9711,119.455,2020-04-18,653,0,643,10,WPRO
Jiangxi,China,27.614,115.7221,2020-04-18,937,1,936,0,WPRO
Jilin,China,43.6661,126.1923,2020-04-18,102,1,97,4,WPRO
Liaoning,China,41.2956,122.6085,2020-04-18,146,2,142,2,WPRO
Macau,China,22.1667,113.55,2020-04-18,45,0,17,28,WPRO
Ningxia,China,37.2692,106.1655,2020-04-18,75,0,75,0,WPRO
Qinghai,China,35.7452,95.9956,2020-04-18,18,0,18,0,WPRO
Shaanxi,China,35.1917,108.8701,2020-04-18,256,3,252,1,WPRO
Shandong,China,36.3427,118.1498,2020-04-18,787,7,765,15,WPRO
Shanghai,China,31.201999999999998,121.4491,2020-04-18,628,7,512,109,WPRO
Shanxi,China,37.5777,112.2922,2020-04-18,197,0,135,62,WPRO
Sichuan,China,30.6171,102.7103,2020-04-18,561,3,553,5,WPRO
Tianjin,China,39.3054,117.323,2020-04-18,189,3,173,13,WPRO
Tibet,China,31.6927,88.0924,2020-04-18,1,0,1,0,WPRO
Xinjiang,China,41.1129,85.2401,2020-04-18,76,3,73,0,WPRO
Yunnan,China,24.974,101.48700000000001,2020-04-18,184,2,177,5,WPRO
Zhejiang,China,29.1832,120.0934,2020-04-18,1268,1,1246,21,WPRO
,Colombia,4.5709,-74.2973,2020-04-18,3621,166,634,2821,PAHO
,Republic of the Congo,-0.228,15.8277,2020-04-18,143,6,11,126,AFRO
,Democratic Republic of the Congo,-4.0383,21.7587,2020-04-18,307,25,26,256,AFRO
,Costa Rica,9.7489,-83.7534,2020-04-18,655,4,97,554,PAHO
,Cote d'Ivoire,7.54,-5.5471,2020-04-18,801,8,239,554,AFRO
,Croatia,45.1,15.2,2020-04-18,1832,39,615,1178,EURO
,Cuba,21.521757,-77.78116700000002,2020-04-18,986,32,0,954,PAHO
,Cyprus,35.1264,33.4299,2020-04-18,761,12,79,670,EURO
,Czechia,49.8175,15.472999999999999,2020-04-18,6606,181,1227,5198,EURO
Faroe Islands,Denmark,61.8926,-6.9118,2020-04-18,184,0,173,11,EURO
Greenland,Greenland,71.7069,-42.6043,2020-04-18,11,0,11,0,EURO
,Denmark,56.2639,9.5018,2020-04-18,7242,346,3847,3049,EURO
,Djibouti,11.8251,42.5903,2020-04-18,732,2,76,654,EMRO
,Dominican Republic,18.7357,-70.1627,2020-04-18,4335,217,312,3806,PAHO
,Ecuador,-1.8312,-78.1834,2020-04-18,9022,456,1008,7558,PAHO
,Egypt,26.820553000000004,30.802497999999996,2020-04-18,3032,224,701,2107,EMRO
,El Salvador,13.7942,-88.8965,2020-04-18,190,7,43,140,PAHO
,Equatorial Guinea,1.6508,10.2679,2020-04-18,79,0,4,75,AFRO
,Eritrea,15.1794,39.7823,2020-04-18,39,0,3,36,AFRO
,Estonia,58.5953,25.0136,2020-04-18,1512,38,162,1312,EURO
,Eswatini,-26.5225,31.4659,2020-04-18,22,1,8,13,AFRO
,Ethiopia,9.145,40.4897,2020-04-18,105,3,16,86,AFRO
,Fiji,-17.7134,178.065,2020-04-18,17,0,0,17,WPRO
,Finland,61.92411,25.748151,2020-04-18,3681,90,1700,1891,EURO
French Guiana,France,3.9339,-53.1258,2020-04-18,96,0,64,32,EURO
French Polynesia,France,-17.6797,149.4068,2020-04-18,55,0,2,53,EURO
Guadeloupe,France,16.265,-61.551,2020-04-18,148,8,73,67,EURO
Mayotte,France,-12.8275,45.166244,2020-04-18,254,4,117,133,EURO
New Caledonia,France,-20.904304999999997,165.618042,2020-04-18,18,0,14,4,EURO
Reunion,France,-21.1151,55.5364,2020-04-18,407,0,237,170,EURO
Saint Barthelemy,France,17.9,-62.8333,2020-04-18,6,0,5,1,EURO
St Martin,France,18.0708,-63.0501,2020-04-18,37,2,19,16,EURO
Martinique,France,14.6415,-61.0242,2020-04-18,158,8,73,77,EURO
,France,46.2276,2.2137,2020-04-18,146906,19303,35379,92224,EURO
,Gabon,-0.8037,11.6094,2020-04-18,108,1,7,100,AFRO
,Gambia,13.4432,-15.3101,2020-04-18,9,1,2,6,AFRO
,Georgia,42.3154,43.3569,2020-04-18,388,4,86,298,EURO
,Germany,51.165690999999995,10.451526,2020-04-18,143342,4459,85400,53483,EURO
,Ghana,7.9465,-1.0232,2020-04-18,834,9,99,726,AFRO
,Greece,39.0742,21.8243,2020-04-18,2235,110,269,1856,EURO
,Guatemala,15.7835,-90.2308,2020-04-18,235,7,21,207,PAHO
,Guinea,9.9456,-9.6966,2020-04-18,518,3,65,450,AFRO
,Guyana,4.860416000000002,-58.93018000000001,2020-04-18,63,6,0,57,PAHO
,Haiti,18.9712,-72.2852,2020-04-18,44,3,0,41,PAHO
,Holy See,41.9029,12.4534,2020-04-18,8,0,2,6,EURO
,Honduras,15.2,-86.2419,2020-04-18,457,46,10,401,PAHO
,Hungary,47.1625,19.5033,2020-04-18,1834,172,231,1431,EURO
,Iceland,64.9631,-19.0208,2020-04-18,1760,9,1291,460,EURO
,India,20.593684,78.96288,2020-04-18,15722,521,2463,12738,SEARO
,Indonesia,-0.7893,113.9213,2020-04-18,6248,535,631,5082,SEARO
,Iran,32.427908,53.68804599999999,2020-04-18,80868,5031,55987,19850,EMRO
,Iraq,33.223191,43.679291,2020-04-18,1513,82,953,478,EMRO
,Ireland,53.1424,-7.6921,2020-04-18,14758,571,77,14110,EURO
,Israel,31.046051000000002,34.851612,2020-04-18,13265,164,3456,9645,EURO
,Italy,41.87194,12.56738,2020-04-18,175925,23227,44927,107771,EURO
,Jamaica,18.1096,-77.2975,2020-04-18,163,5,25,133,PAHO
,Japan,36.204824,138.252924,2020-04-18,10548,236,1069,9243,WPRO
,Jordan,31.24,36.51,2020-04-18,413,7,269,137,EMRO
,Kazakhstan,48.0196,66.9237,2020-04-18,1615,17,377,1221,EURO
,Kenya,-0.0236,37.9062,2020-04-18,262,12,60,190,AFRO
,South Korea,35.90775700000001,127.766922,2020-04-18,10653,232,0,10421,WPRO
,Kuwait,29.311659999999996,47.481766,2020-04-18,1751,6,280,1465,EMRO
,Kyrgyzstan,41.20438,74.766098,2020-04-18,506,5,130,371,EURO
,Latvia,56.8796,24.6032,2020-04-18,712,5,88,619,EURO
,Lebanon,33.8547,35.8623,2020-04-18,672,21,99,552,EMRO
,Liberia,6.4280550000000005,-9.429499,2020-04-18,76,7,7,62,AFRO
,Liechtenstein,47.14,9.55,2020-04-18,79,1,77,1,EURO
,Lithuania,55.1694,23.8813,2020-04-18,1239,33,228,978,EURO
,Luxembourg,49.8153,6.1296,2020-04-18,3537,72,601,2864,EURO
,Madagascar,-18.766947000000002,46.869107,2020-04-18,120,0,35,85,AFRO
,Malaysia,4.210483999999999,101.97576600000001,2020-04-18,5305,88,3102,2115,WPRO
,Maldives,3.2028,73.2207,2020-04-18,35,0,16,19,SEARO
,Malta,35.9375,14.3754,2020-04-18,426,3,99,324,EURO
,Mauritania,21.0079,-10.9408,2020-04-18,7,1,2,4,AFRO
,Mauritius,-20.348404000000002,57.552152,2020-04-18,325,9,180,136,AFRO
,Mexico,23.6345,-102.5528,2020-04-18,7497,650,2125,4722,PAHO
,Moldova,47.4116,28.3699,2020-04-18,2378,57,391,1930,EURO
,Monaco,43.7333,7.4167,2020-04-18,94,3,22,69,EURO
,Mongolia,46.8625,103.8467,2020-04-18,31,0,5,26,WPRO
,Montenegro,42.708678000000006,19.37439,2020-04-18,307,5,55,247,EURO
,Morocco,31.7917,-7.0926,2020-04-18,2685,137,314,2234,EMRO
,Namibia,-22.9576,18.4904,2020-04-18,16,0,6,10,AFRO
,Nepal,28.1667,84.25,2020-04-18,31,0,2,29,SEARO
Aruba,Netherlands,12.5211,-69.9683,2020-04-18,96,2,44,50,EURO
Curacao,Netherlands,12.1696,-68.99,2020-04-18,14,1,11,2,EURO
Sint Maarten,Netherlands,18.0425,-63.0548,2020-04-18,64,9,12,43,EURO
,Netherlands,52.1326,5.2913,2020-04-18,31589,3601,0,27988,EURO
,New Zealand,-40.9006,174.886,2020-04-18,1422,11,867,544,WPRO
,Nicaragua,12.865416,-85.207229,2020-04-18,9,2,6,1,PAHO
,Niger,17.607789,8.081666,2020-04-18,639,19,113,507,AFRO
,Nigeria,9.082,8.6753,2020-04-18,542,19,166,357,AFRO
,North Macedonia,41.6086,21.7453,2020-04-18,1170,49,164,957,EURO
,Norway,60.472,8.4689,2020-04-18,7036,164,32,6840,EURO
,Oman,21.512583,55.92325500000001,2020-04-18,1180,6,0,1174,EMRO
,Pakistan,30.3753,69.3451,2020-04-18,8348,168,1868,6312,EMRO
,Panama,8.538,-80.7821,2020-04-18,4210,116,122,3972,PAHO
,Papua New Guinea,-6.314993,143.95555,2020-04-18,7,0,0,7,WPRO
,Paraguay,-23.4425,-58.4438,2020-04-18,202,8,35,159,PAHO
,Peru,-9.19,-75.0152,2020-04-18,14420,348,6684,7388,PAHO
,Philippines,12.879721,121.77401699999999,2020-04-18,6087,397,516,5174,WPRO
,Poland,51.9194,19.1451,2020-04-18,8742,347,981,7414,EURO
,Portugal,39.3999,-8.2245,2020-04-18,19685,687,610,18388,EURO
,Qatar,25.3548,51.1839,2020-04-18,5008,8,510,4490,EMRO
,Romania,45.9432,24.9668,2020-04-18,8418,421,1730,6267,EURO
,Russia,61.52401,105.31875600000001,2020-04-18,36793,313,3057,33423,EURO
,Rwanda,-1.9403,29.8739,2020-04-18,144,0,69,75,AFRO
,Saint Lucia,13.9094,-60.9789,2020-04-18,15,0,11,4,PAHO
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-04-18,12,0,1,11,PAHO
,San Marino,43.9424,12.4578,2020-04-18,455,39,60,356,EURO
,Saudi Arabia,23.885942,45.079162,2020-04-18,8274,92,1329,6853,EMRO
,Senegal,14.4974,-14.4524,2020-04-18,350,3,211,136,AFRO
,Serbia,44.0165,21.0059,2020-04-18,5994,117,637,5240,EURO
,Seychelles,-4.6796,55.492,2020-04-18,11,0,5,6,AFRO
,Singapore,1.2833,103.8333,2020-04-18,5992,11,740,5241,WPRO
,Slovakia,48.669,19.699,2020-04-18,1089,11,213,865,EURO
,Slovenia,46.1512,14.9955,2020-04-18,1317,70,190,1057,EURO
,Somalia,5.152149,46.199616,2020-04-18,135,7,2,126,EMRO
,South Africa,-30.5595,22.9375,2020-04-18,3034,52,903,2079,AFRO
,Spain,40.463667,-3.7492199999999998,2020-04-18,191726,20043,74797,96886,EURO
,Sri Lanka,7.873054,80.77179699999998,2020-04-18,254,7,0,247,SEARO
,Sudan,12.8628,30.2176,2020-04-18,66,10,6,50,EMRO
,Suriname,3.9193,-56.0278,2020-04-18,10,1,6,3,PAHO
,Sweden,60.128161,18.643501,2020-04-18,13822,1511,0,12311,EURO
,Switzerland,46.8182,8.2275,2020-04-18,27404,1368,17100,8936,EURO
,Taiwan,23.7,121.0,2020-04-18,398,6,178,214,WPRO
,Tanzania,-6.369028,34.888822,2020-04-18,147,5,11,131,AFRO
,Thailand,15.870032,100.992541,2020-04-18,2733,47,1787,899,SEARO
,Togo,8.6195,0.8248,2020-04-18,84,5,49,30,AFRO
,Trinidad and Tobago,10.6918,-61.2225,2020-04-18,114,8,21,85,PAHO
,Tunisia,33.886917,9.537499,2020-04-18,864,37,43,784,EMRO
,Turkey,38.9637,35.2433,2020-04-18,82329,1890,10453,69986,EURO
,Uganda,1.373333,32.290275,2020-04-18,55,0,22,33,AFRO
,Ukraine,48.3794,31.1656,2020-04-18,5106,133,275,4698,EURO
,United Arab Emirates,23.424076,53.847818000000004,2020-04-18,6302,37,1188,5077,EMRO
Bermuda,United Kingdom,32.3078,-64.7505,2020-04-18,83,5,35,43,EURO
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-04-18,61,1,7,53,EURO
Channel Islands,United Kingdom,49.3723,-2.3644,2020-04-18,484,21,73,390,EURO
Gibraltar,United Kingdom,36.1408,-5.3536,2020-04-18,132,0,111,21,EURO
Isle of Man,United Kingdom,54.2361,-4.5481,2020-04-18,297,6,180,111,EURO
Montserrat,United Kingdom,16.742498,-62.187366000000004,2020-04-18,11,0,2,9,EURO
,United Kingdom,55.3781,-3.4360000000000004,2020-04-18,121437,18007,0,103430,EURO
,Uruguay,-32.5228,-55.7658,2020-04-18,517,9,298,210,PAHO
,US,40.0,-100.0,2020-04-18,730337,40442,64840,625055,PAHO
,Uzbekistan,41.377491,64.585262,2020-04-18,1490,5,194,1291,EURO
,Venezuela,6.4238,-66.5897,2020-04-18,227,9,113,105,PAHO
,Vietnam,14.058323999999999,108.277199,2020-04-18,268,0,201,67,WPRO
,Zambia,-13.133897,27.849332,2020-04-18,57,2,33,22,AFRO
,Zimbabwe,-19.015438,29.154857,2020-04-18,25,3,2,20,AFRO
Diamond Princess,Canada,0.0,0.0,2020-04-18,0,1,0,-1,PAHO
,Dominica,15.415,-61.371,2020-04-18,16,0,8,8,PAHO
,Grenada,12.1165,-61.678999999999995,2020-04-18,14,0,6,8,PAHO
,Mozambique,-18.665695,35.529562,2020-04-18,35,0,0,35,AFRO
,Syria,34.802075,38.99681500000001,2020-04-18,38,2,0,36,EMRO
,Timor-Leste,-8.874217,125.727539,2020-04-18,18,0,0,18,SEARO
,Belize,17.1899,-88.4976,2020-04-18,18,2,0,16,PAHO
,Laos,19.856270000000002,102.495496,2020-04-18,19,0,2,17,WPRO
,Libya,26.3351,17.228331,2020-04-18,49,1,11,37,EMRO
,West Bank and Gaza,31.9522,35.2332,2020-04-18,313,2,69,242,EMRO
,Guinea-Bissau,11.8037,-15.1804,2020-04-18,46,0,0,46,AFRO
,Mali,17.570692,-3.996166000000001,2020-04-18,216,13,0,203,AFRO
,Saint Kitts and Nevis,17.357822,-62.782998,2020-04-18,14,0,0,14,PAHO
Northwest Territories,Canada,64.8255,-124.8457,2020-04-18,5,0,0,5,PAHO
Yukon,Canada,64.2823,-135.0,2020-04-18,9,0,0,9,PAHO
,Kosovo,42.602636,20.902977,2020-04-18,510,12,93,405,EURO
,Burma,21.9162,95.956,2020-04-18,98,5,5,88,SEARO
Anguilla,United Kingdom,18.2206,-63.0686,2020-04-18,3,0,1,2,EURO
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-04-18,4,0,2,2,EURO
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-18,11,1,0,10,EURO
,Botswana,-22.3285,24.6849,2020-04-18,15,1,0,14,AFRO
,Burundi,-3.3731,29.9189,2020-04-18,5,1,0,4,AFRO
,Sierra Leone,8.460555000000001,-11.779889,2020-04-18,30,0,0,30,AFRO
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-04-18,3,0,0,3,EURO
,Malawi,-13.2543,34.3015,2020-04-18,17,2,3,12,AFRO
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-04-18,11,0,3,8,EURO
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-04-18,1,0,0,1,EURO
,South Sudan,6.8770000000000024,31.307,2020-04-18,4,0,0,4,EMRO
,Western Sahara,24.2155,-12.8858,2020-04-18,6,0,0,6,AFRO
,Sao Tome and Principe,0.1864,6.6131,2020-04-18,4,0,0,4,AFRO
,Yemen,15.552726999999999,48.516388,2020-04-18,1,0,0,1,EMRO
,Comoros,-11.6455,43.3333,2020-04-18,0,0,0,0,AFRO
,Tajikistan,38.861,71.2761,2020-04-18,0,0,0,0,EURO
,Lesotho,-29.61,28.2336,2020-04-18,0,0,0,0,AFRO
,Afghanistan,33.93911,67.709953,2020-04-19,996,33,131,832,EMRO
,Albania,41.1533,20.1683,2020-04-19,562,26,314,222,EURO
,Algeria,28.0339,1.6596,2020-04-19,2629,375,1047,1207,AFRO
,Andorra,42.5063,1.5218,2020-04-19,713,36,235,442,EURO
,Angola,-11.2027,17.8739,2020-04-19,24,2,6,16,AFRO
,Antigua and Barbuda,17.0608,-61.7964,2020-04-19,23,3,3,17,PAHO
,Argentina,-38.4161,-63.6167,2020-04-19,2839,132,709,1998,PAHO
,Armenia,40.0691,45.0382,2020-04-19,1291,20,545,726,EURO
Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-19,103,3,88,12,WPRO
New South Wales,Australia,-33.8688,151.2093,2020-04-19,2957,26,1379,1552,WPRO
Northern Territory,Australia,-12.4634,130.8456,2020-04-19,28,0,9,19,WPRO
Queensland,Australia,-27.4698,153.0251,2020-04-19,1019,6,738,275,WPRO
South Australia,Australia,-34.9285,138.6007,2020-04-19,435,4,331,100,WPRO
Tasmania,Australia,-42.8821,147.3272,2020-04-19,195,7,67,121,WPRO
Victoria,Australia,-37.8136,144.9631,2020-04-19,1328,14,1172,142,WPRO
Western Australia,Australia,-31.9505,115.8605,2020-04-19,545,7,340,198,WPRO
,Austria,47.5162,14.5501,2020-04-19,14749,452,10501,3796,EURO
,Azerbaijan,40.1431,47.5769,2020-04-19,1398,19,712,667,EURO
,Bahamas,25.025885,-78.035889,2020-04-19,55,9,10,36,PAHO
,Bahrain,26.0275,50.55,2020-04-19,1881,7,759,1115,EMRO
,Bangladesh,23.685,90.3563,2020-04-19,2456,91,75,2290,SEARO
,Barbados,13.1939,-59.5432,2020-04-19,75,5,17,53,PAHO
,Belarus,53.7098,27.9534,2020-04-19,5807,47,494,5266,EURO
,Belgium,50.8333,4.469936,2020-04-19,38496,5683,8757,24056,EURO
,Benin,9.3077,2.3158,2020-04-19,35,1,18,16,AFRO
,Bhutan,27.5142,90.4336,2020-04-19,5,0,2,3,SEARO
,Bolivia,-16.2902,-63.5887,2020-04-19,520,32,31,457,PAHO
,Bosnia and Herzegovina,43.9159,17.6791,2020-04-19,1285,48,347,890,EURO
,Brazil,-14.235,-51.9253,2020-04-19,38654,2462,22130,14062,PAHO
,Brunei,4.5353,114.7277,2020-04-19,138,1,115,22,WPRO
,Bulgaria,42.7339,25.4858,2020-04-19,894,42,161,691,EURO
,Burkina Faso,12.2383,-1.5616,2020-04-19,576,36,338,202,AFRO
,Cabo Verde,16.5388,-23.0418,2020-04-19,61,1,1,59,AFRO
,Cambodia,11.55,104.9167,2020-04-19,122,0,105,17,WPRO
,Cameroon,3.8480000000000003,11.5021,2020-04-19,1017,42,305,670,AFRO
Alberta,Canada,53.9333,-116.5765,2020-04-19,2803,51,0,2752,PAHO
British Columbia,Canada,53.7267,-127.6476,2020-04-19,1647,81,0,1566,PAHO
Grand Princess,Canada,0.0,0.0,2020-04-19,13,0,0,13,PAHO
Manitoba,Canada,53.7609,-98.8139,2020-04-19,254,5,0,249,PAHO
New Brunswick,Canada,46.5653,-66.4619,2020-04-19,118,0,0,118,PAHO
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-04-19,257,3,0,254,PAHO
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-04-19,675,9,0,666,PAHO
Ontario,Canada,51.2538,-85.3232,2020-04-19,11561,591,0,10970,PAHO
Prince Edward Island,Canada,46.5107,-63.4168,2020-04-19,26,0,0,26,PAHO
Quebec,Canada,52.9399,-73.5491,2020-04-19,17950,820,0,17130,PAHO
Saskatchewan,Canada,52.9399,-106.4509,2020-04-19,315,4,0,311,PAHO
,Central African Republic,6.6111,20.9394,2020-04-19,12,0,4,8,AFRO
,Chad,15.4542,18.7322,2020-04-19,33,0,8,25,AFRO
,Chile,-35.6751,-71.543,2020-04-19,10088,133,4338,5617,PAHO
Anhui,China,31.8257,117.2264,2020-04-19,991,6,984,1,WPRO
Beijing,China,40.1824,116.4142,2020-04-19,593,8,510,75,WPRO
Chongqing,China,30.0572,107.874,2020-04-19,579,6,570,3,WPRO
Fujian,China,26.0789,117.9874,2020-04-19,355,1,339,15,WPRO
Gansu,China,35.7518,104.2861,2020-04-19,139,2,137,0,WPRO
Guangdong,China,23.3417,113.4244,2020-04-19,1580,8,1490,82,WPRO
Guangxi,China,23.8298,108.7881,2020-04-19,254,2,252,0,WPRO
Guizhou,China,26.8154,106.8748,2020-04-19,147,2,145,0,WPRO
Hainan,China,19.1959,109.7453,2020-04-19,168,6,162,0,WPRO
Hebei,China,39.549,116.1306,2020-04-19,328,6,0,322,WPRO
Heilongjiang,China,47.861999999999995,127.7615,2020-04-19,898,13,472,413,WPRO
Henan,China,37.8957,114.9042,2020-04-19,1276,22,0,1254,WPRO
Hong Kong,China,22.3,114.2,2020-04-19,1025,4,602,419,WPRO
Hubei,China,30.9756,112.2707,2020-04-19,68128,4512,63507,109,WPRO
Hunan,China,27.6104,111.7088,2020-04-19,1019,4,1015,0,WPRO
Inner Mongolia,China,44.0935,113.9448,2020-04-19,193,1,104,88,WPRO
Jiangsu,China,32.9711,119.455,2020-04-19,653,0,643,10,WPRO
Jiangxi,China,27.614,115.7221,2020-04-19,937,1,936,0,WPRO
Jilin,China,43.6661,126.1923,2020-04-19,104,1,97,6,WPRO
Liaoning,China,41.2956,122.6085,2020-04-19,146,2,142,2,WPRO
Macau,China,22.1667,113.55,2020-04-19,45,0,20,25,WPRO
Ningxia,China,37.2692,106.1655,2020-04-19,75,0,75,0,WPRO
Qinghai,China,35.7452,95.9956,2020-04-19,18,0,18,0,WPRO
Shaanxi,China,35.1917,108.8701,2020-04-19,256,3,252,1,WPRO
Shandong,China,36.3427,118.1498,2020-04-19,787,7,765,15,WPRO
Shanghai,China,31.201999999999998,121.4491,2020-04-19,635,7,521,107,WPRO
Shanxi,China,37.5777,112.2922,2020-04-19,197,0,135,62,WPRO
Sichuan,China,30.6171,102.7103,2020-04-19,561,3,554,4,WPRO
Tianjin,China,39.3054,117.323,2020-04-19,189,3,174,12,WPRO
Tibet,China,31.6927,88.0924,2020-04-19,1,0,1,0,WPRO
Xinjiang,China,41.1129,85.2401,2020-04-19,76,3,73,0,WPRO
Yunnan,China,24.974,101.48700000000001,2020-04-19,184,2,178,4,WPRO
Zhejiang,China,29.1832,120.0934,2020-04-19,1268,1,1247,20,WPRO
,Colombia,4.5709,-74.2973,2020-04-19,3792,179,711,2902,PAHO
,Republic of the Congo,-0.228,15.8277,2020-04-19,143,6,11,126,AFRO
,Democratic Republic of the Congo,-4.0383,21.7587,2020-04-19,327,25,26,276,AFRO
,Costa Rica,9.7489,-83.7534,2020-04-19,660,5,112,543,PAHO
,Cote d'Ivoire,7.54,-5.5471,2020-04-19,847,9,260,578,AFRO
,Croatia,45.1,15.2,2020-04-19,1871,47,709,1115,EURO
,Cuba,21.521757,-77.78116700000002,2020-04-19,1035,34,0,1001,PAHO
,Cyprus,35.1264,33.4299,2020-04-19,767,12,81,674,EURO
,Czechia,49.8175,15.472999999999999,2020-04-19,6746,186,1298,5262,EURO
Faroe Islands,Denmark,61.8926,-6.9118,2020-04-19,185,0,176,9,EURO
Greenland,Greenland,71.7069,-42.6043,2020-04-19,11,0,11,0,EURO
,Denmark,56.2639,9.5018,2020-04-19,7384,355,4141,2888,EURO
,Djibouti,11.8251,42.5903,2020-04-19,846,2,102,742,EMRO
,Dominican Republic,18.7357,-70.1627,2020-04-19,4680,226,363,4091,PAHO
,Ecuador,-1.8312,-78.1834,2020-04-19,9468,474,1061,7933,PAHO
,Egypt,26.820553000000004,30.802497999999996,2020-04-19,3144,239,732,2173,EMRO
,El Salvador,13.7942,-88.8965,2020-04-19,201,7,44,150,PAHO
,Equatorial Guinea,1.6508,10.2679,2020-04-19,79,0,4,75,AFRO
,Eritrea,15.1794,39.7823,2020-04-19,39,0,3,36,AFRO
,Estonia,58.5953,25.0136,2020-04-19,1528,40,164,1324,EURO
,Eswatini,-26.5225,31.4659,2020-04-19,22,1,8,13,AFRO
,Ethiopia,9.145,40.4897,2020-04-19,108,3,16,89,AFRO
,Fiji,-17.7134,178.065,2020-04-19,17,0,0,17,WPRO
,Finland,61.92411,25.748151,2020-04-19,3783,94,1700,1989,EURO
French Guiana,France,3.9339,-53.1258,2020-04-19,96,0,64,32,EURO
French Polynesia,France,-17.6797,149.4068,2020-04-19,55,0,2,53,EURO
Guadeloupe,France,16.265,-61.551,2020-04-19,148,8,73,67,EURO
Mayotte,France,-12.8275,45.166244,2020-04-19,271,4,117,150,EURO
New Caledonia,France,-20.904304999999997,165.618042,2020-04-19,18,0,15,3,EURO
Reunion,France,-21.1151,55.5364,2020-04-19,408,0,237,171,EURO
Saint Barthelemy,France,17.9,-62.8333,2020-04-19,6,0,5,1,EURO
St Martin,France,18.0708,-63.0501,2020-04-19,37,2,19,16,EURO
Martinique,France,14.6415,-61.0242,2020-04-19,163,12,73,78,EURO
,France,46.2276,2.2137,2020-04-19,151808,19694,35973,96141,EURO
,Gabon,-0.8037,11.6094,2020-04-19,109,1,7,101,AFRO
,Gambia,13.4432,-15.3101,2020-04-19,10,1,2,7,AFRO
,Georgia,42.3154,43.3569,2020-04-19,394,4,93,297,EURO
,Germany,51.165690999999995,10.451526,2020-04-19,145184,4586,88000,52598,EURO
,Ghana,7.9465,-1.0232,2020-04-19,1042,9,99,934,AFRO
,Greece,39.0742,21.8243,2020-04-19,2235,113,269,1853,EURO
,Guatemala,15.7835,-90.2308,2020-04-19,257,7,21,229,PAHO
,Guinea,9.9456,-9.6966,2020-04-19,579,5,87,487,AFRO
,Guyana,4.860416000000002,-58.93018000000001,2020-04-19,65,7,0,58,PAHO
,Haiti,18.9712,-72.2852,2020-04-19,47,3,0,44,PAHO
,Holy See,41.9029,12.4534,2020-04-19,8,0,2,6,EURO
,Honduras,15.2,-86.2419,2020-04-19,472,46,15,411,PAHO
,Hungary,47.1625,19.5033,2020-04-19,1916,189,250,1477,EURO
,Iceland,64.9631,-19.0208,2020-04-19,1771,9,1291,471,EURO
,India,20.593684,78.96288,2020-04-19,17615,559,2854,14202,SEARO
,Indonesia,-0.7893,113.9213,2020-04-19,6575,582,686,5307,SEARO
,Iran,32.427908,53.68804599999999,2020-04-19,82211,5118,57023,20070,EMRO
,Iraq,33.223191,43.679291,2020-04-19,1539,82,1009,448,EMRO
,Ireland,53.1424,-7.6921,2020-04-19,15251,610,77,14564,EURO
,Israel,31.046051000000002,34.851612,2020-04-19,13491,172,3754,9565,EURO
,Italy,41.87194,12.56738,2020-04-19,178972,23660,47055,108257,EURO
,Jamaica,18.1096,-77.2975,2020-04-19,173,5,27,141,PAHO
,Japan,36.204824,138.252924,2020-04-19,10914,255,1159,9500,WPRO
,Jordan,31.24,36.51,2020-04-19,417,7,276,134,EMRO
,Kazakhstan,48.0196,66.9237,2020-04-19,1676,17,400,1259,EURO
,Kenya,-0.0236,37.9062,2020-04-19,270,14,67,189,AFRO
,South Korea,35.90775700000001,127.766922,2020-04-19,10661,234,0,10427,WPRO
,Kuwait,29.311659999999996,47.481766,2020-04-19,1915,7,305,1603,EMRO
,Kyrgyzstan,41.20438,74.766098,2020-04-19,554,5,133,416,EURO
,Latvia,56.8796,24.6032,2020-04-19,727,5,88,634,EURO
,Lebanon,33.8547,35.8623,2020-04-19,673,21,102,550,EMRO
,Liberia,6.4280550000000005,-9.429499,2020-04-19,91,8,7,76,AFRO
,Liechtenstein,47.14,9.55,2020-04-19,81,1,78,2,EURO
,Lithuania,55.1694,23.8813,2020-04-19,1298,35,242,1021,EURO
,Luxembourg,49.8153,6.1296,2020-04-19,3550,73,627,2850,EURO
,Madagascar,-18.766947000000002,46.869107,2020-04-19,121,0,39,82,AFRO
,Malaysia,4.210483999999999,101.97576600000001,2020-04-19,5389,89,3197,2103,WPRO
